query	Chr3	86.283	226	52855	53077	75283477	75283700	2.10e-59	241
query	Chr3	71.978	910	34516	35415	2184977	2185865	7.56e-59	239
query	Chr3	71.789	911	34516	35415	55294309	55295209	7.56e-59	239
query	Chr3	71.974	917	34516	35415	79911275	79910375	7.56e-59	239
query	Chr3	71.943	916	34516	35415	32271657	32272555	2.72e-58	237
query	Chr3	71.943	916	34516	35415	52734959	52734061	2.72e-58	237
query	Chr3	85.590	229	73845	74072	53862149	53862372	9.78e-58	235
query	Chr3	71.758	910	34516	35415	77010954	77010061	3.52e-57	233
query	Chr3	84.100	239	52842	53078	1288446	1288210	1.64e-55	228
query	Chr3	73.913	598	33434	34025	59559371	59559961	1.64e-55	228
query	Chr3	72.349	745	33435	34169	34014076	34014810	3.54e-52	217
query	Chr3	84.141	227	73845	74070	35991520	35991297	3.54e-52	217
query	Chr3	73.754	602	33434	34025	73531225	73531814	3.54e-52	217
query	Chr3	77.826	460	7145	7559	85751318	85751748	3.54e-52	217
query	Chr3	71.634	906	34519	35407	18413841	18414724	4.58e-51	213
query	Chr3	80.000	275	33956	34230	55708761	55708487	2.76e-48	204
query	Chr3	78.299	341	84653	84988	84664151	84664477	9.92e-48	202
query	Chr3	82.969	229	73845	74071	73156861	73157083	3.57e-47	200
query	Chr3	82.609	230	73845	74072	78293100	78292879	1.66e-45	195
query	Chr3	71.841	728	33457	34177	79525823	79525105	1.66e-45	195
query	Chr3	89.744	156	72722	72875	85775380	85775531	1.66e-45	195
query	Chr3	76.344	372	34516	34884	27788014	27788381	5.97e-45	193
query	Chr3	78.638	323	63108	63416	85782986	85783297	2.15e-44	191
query	Chr3	70.833	912	34516	35415	37423618	37422719	7.72e-44	189
query	Chr3	89.474	152	15092	15243	85759597	85759742	2.78e-43	187
query	Chr3	89.865	148	74139	74285	85782090	85782235	2.78e-43	187
query	Chr3	81.778	225	52861	53082	9300618	9300396	3.59e-42	183
query	Chr3	84.656	189	6648	6830	85750799	85750986	1.29e-41	182
query	Chr3	77.188	320	34516	34829	54190623	54190310	6.01e-40	176
query	Chr3	77.259	321	34516	34830	55708126	55707814	6.01e-40	176
query	Chr3	95.413	109	56321	56429	85776550	85776658	2.16e-39	174
query	Chr3	80.087	231	73845	74072	11063334	11063561	3.62e-37	167
query	Chr3	84.916	179	18231	18405	85762083	85762250	3.62e-37	167
query	Chr3	72.727	506	34519	35019	67092111	67091611	1.68e-35	161
query	Chr3	72.868	516	33493	33999	25229530	25229025	6.06e-35	159
query	Chr3	88.636	132	73942	74072	50459213	50459344	6.06e-35	159
query	Chr3	82.703	185	19628	19804	24920728	24920546	7.83e-34	156
query	Chr3	91.453	117	73067	73182	85777537	85777649	7.83e-34	156
query	Chr3	77.652	264	71288	71546	99481	99223	1.01e-32	152
query	Chr3	86.047	129	73944	74072	71844324	71844196	7.89e-29	139
query	Chr3	86.154	130	85571	85699	83892606	83892478	7.89e-29	139
query	Chr3	87.302	126	25047	25169	85769241	85769363	7.89e-29	139
query	Chr3	77.519	258	86056	86309	71932517	71932758	2.84e-28	137
query	Chr3	79.524	210	52855	53057	15997483	15997282	1.02e-27	135
query	Chr3	87.500	120	40048	40167	85773679	85773791	1.32e-26	132
query	Chr3	70.071	705	34540	35238	6312451	6313147	2.86e-23	121
query	Chr3	75.175	286	86528	86805	5792767	5792496	1.33e-21	115
query	Chr3	79.412	170	86533	86700	86125350	86125185	1.33e-21	115
query	Chr3	85.981	107	45555	45661	55981060	55981163	1.72e-20	111
query	Chr3	77.528	178	33392	33568	10751445	10751269	8.00e-19	106
query	Chr3	75.102	245	86532	86769	61034833	61035069	3.72e-17	100
query	Chr3	83.178	107	85818	85919	7212917	7213022	6.23e-15	93.5
query	Chr3	83.168	101	85808	85908	71932559	71932656	8.06e-14	89.8
query	Chr3	78.169	142	33754	33894	80039956	80039816	8.06e-14	89.8
query	Chr3	81.034	116	58826	58941	23124975	23125083	1.04e-12	86.1
query	Chr3	76.087	184	86524	86699	9368288	9368111	3.75e-12	84.2
query	Chr3	75.691	181	86514	86689	7849227	7849054	4.85e-11	80.5
query	Chr3	91.071	56	86514	86568	13004440	13004495	2.26e-09	75.0
query	Chr3	95.556	45	6888	6932	85751143	85751187	8.12e-09	73.1
query	Chr7	83.588	4905	31699	36557	65243948	65239089	0.0	4514
query	Chr7	81.430	4561	31163	35662	54520402	54515919	0.0	3603
query	Chr7	83.412	1905	34318	36207	45112945	45111058	0.0	1738
query	Chr7	78.186	2425	31128	33480	11840245	11837913	0.0	1397
query	Chr7	79.624	1914	36622	38504	65238982	65237097	0.0	1319
query	Chr7	82.274	1557	36573	38105	45101506	45099964	0.0	1312
query	Chr7	84.107	1271	33511	34773	11837911	11836652	0.0	1210
query	Chr7	83.033	1220	37230	38444	54504292	54503084	0.0	1092
query	Chr7	78.451	1188	37109	38271	11806334	11805178	0.0	725
query	Chr7	75.450	1446	32804	34230	17746284	17747708	0.0	667
query	Chr7	74.562	1600	32650	34230	7065040	7063460	0.0	665
query	Chr7	75.139	1436	32804	34230	48610060	48611485	0.0	656
query	Chr7	74.447	1581	32658	34223	30303377	30301814	0.0	652
query	Chr7	75.121	1447	32804	34230	31530329	31528905	1.77e-179	640
query	Chr7	75.089	1405	32840	34230	42592112	42590721	1.07e-176	630
query	Chr7	74.895	1434	32804	34224	61196851	61198271	1.07e-176	630
query	Chr7	74.861	1440	32804	34230	50875813	50874388	3.84e-176	628
query	Chr7	74.111	1603	32650	34230	55540193	55538613	6.43e-174	621
query	Chr7	74.740	1441	32804	34230	1083465	1084890	8.31e-173	617
query	Chr7	74.688	1442	32801	34230	11200516	11201944	8.31e-173	617
query	Chr7	74.757	1438	32804	34230	26087827	26089244	2.99e-172	616
query	Chr7	74.602	1445	32804	34235	52228478	52229909	3.87e-171	612
query	Chr7	74.686	1434	32804	34224	41887027	41888444	1.39e-170	610
query	Chr7	74.750	1402	32840	34230	20134999	20133609	5.00e-170	608
query	Chr7	74.502	1506	32736	34230	40950764	40952231	5.00e-170	608
query	Chr7	73.609	1599	32650	34230	64611441	64609860	3.03e-162	582
query	Chr7	74.131	1438	32804	34230	35692261	35693687	5.07e-160	575
query	Chr7	73.392	1601	32650	34230	14703613	14705190	1.84e-154	556
query	Chr7	74.781	1257	32988	34234	7715496	7714250	1.11e-151	547
query	Chr7	73.699	1441	32804	34230	35640194	35638764	1.85e-149	540
query	Chr7	74.012	1443	32804	34230	66794604	66793200	6.66e-149	538
query	Chr7	74.216	1307	32933	34230	38232939	38234235	4.01e-146	529
query	Chr7	73.597	1443	32804	34230	56637349	56635934	1.12e-141	514
query	Chr7	73.066	1370	32804	34158	46079014	46077662	1.92e-124	457
query	Chr7	79.126	709	85087	85781	66821553	66820872	8.92e-123	451
query	Chr7	76.660	934	84870	85781	59095484	59094607	4.15e-121	446
query	Chr7	77.606	710	33523	34230	54204271	54203564	1.50e-115	427
query	Chr7	77.654	716	33523	34230	54950902	54951609	7.00e-114	422
query	Chr7	79.739	612	84875	85479	66821526	66820944	1.51e-110	411
query	Chr7	76.754	684	85788	86449	66821524	66820856	1.20e-91	348
query	Chr7	74.291	1023	84776	85781	6019186	6020125	2.02e-89	340
query	Chr7	73.282	902	34516	35403	8016164	8015278	2.64e-78	303
query	Chr7	79.780	455	85997	86446	59095022	59094594	9.51e-78	302
query	Chr7	73.009	904	34516	35407	22119668	22118778	1.59e-75	294
query	Chr7	73.035	916	34516	35415	52230265	52231161	2.06e-74	291
query	Chr7	73.364	856	34516	35355	59159803	59160640	2.66e-73	287
query	Chr7	72.809	890	34516	35391	68775572	68776447	1.60e-70	278
query	Chr7	72.797	919	34516	35415	14705551	14706448	5.76e-70	276
query	Chr7	78.233	464	85228	85680	59095513	59095064	2.07e-69	274
query	Chr7	72.478	912	34516	35415	31528544	31527645	7.46e-69	272
query	Chr7	72.597	905	34516	35407	54951940	54952830	7.46e-69	272
query	Chr7	72.429	914	34516	35415	40952589	40953488	3.47e-67	267
query	Chr7	72.568	915	34516	35415	50874027	50873133	3.47e-67	267
query	Chr7	72.901	786	33392	34169	40767628	40768405	2.09e-64	257
query	Chr7	72.271	916	34516	35415	48611846	48612745	7.51e-64	255
query	Chr7	73.245	755	33434	34177	49453720	49452977	7.51e-64	255
query	Chr7	72.240	915	34516	35415	61198638	61199537	7.51e-64	255
query	Chr7	72.265	905	34516	35407	39454921	39455808	2.70e-63	254
query	Chr7	72.180	913	34516	35415	63557429	63558327	2.70e-63	254
query	Chr7	72.192	917	34516	35415	5690549	5691448	3.49e-62	250
query	Chr7	72.124	904	34516	35406	54203207	54202317	3.49e-62	250
query	Chr7	83.846	260	36275	36534	45101846	45101587	1.26e-61	248
query	Chr7	72.106	907	34516	35407	19811097	19811986	1.63e-60	244
query	Chr7	86.283	226	52855	53078	5785325	5785102	5.85e-60	243
query	Chr7	71.872	903	34517	35407	37472080	37472970	7.56e-59	239
query	Chr7	72.914	731	34516	35238	58056101	58056823	7.56e-59	239
query	Chr7	71.943	916	34516	35415	17877106	17878004	2.72e-58	237
query	Chr7	72.999	737	34516	35238	54774304	54775026	3.52e-57	233
query	Chr7	71.772	914	34516	35415	66792846	66791947	3.52e-57	233
query	Chr7	74.645	564	33457	34010	9088864	9088311	1.27e-56	231
query	Chr7	71.746	899	34516	35403	42590360	42589474	1.27e-56	231
query	Chr7	76.524	443	34521	34956	1085257	1085691	1.64e-55	228
query	Chr7	72.951	732	34516	35232	40466707	40467423	1.64e-55	228
query	Chr7	85.398	226	73847	74070	62098638	62098419	1.64e-55	228
query	Chr7	91.071	168	85823	85990	66821039	66820872	1.64e-55	228
query	Chr7	72.789	735	34516	35238	21924725	21924005	5.89e-55	226
query	Chr7	71.616	916	34516	35415	7713894	7712997	2.74e-53	220
query	Chr7	72.335	788	33392	34169	9357886	9358653	2.74e-53	220
query	Chr7	72.108	778	34649	35415	48883395	48884163	3.54e-52	217
query	Chr7	75.839	447	34516	34956	38234596	38235035	1.27e-51	215
query	Chr7	83.691	233	73845	74072	12079194	12079421	1.65e-50	211
query	Chr7	89.412	170	35659	35828	54504455	54504290	1.65e-50	211
query	Chr7	72.222	756	33392	34134	43173267	43174009	5.93e-50	209
query	Chr7	71.413	920	34516	35419	44923838	44922942	7.67e-49	206
query	Chr7	77.480	373	85985	86349	75247435	75247795	7.67e-49	206
query	Chr7	82.008	239	33996	34234	7650065	7650303	2.76e-48	204
query	Chr7	72.147	736	34516	35241	31360625	31359901	2.76e-48	204
query	Chr7	74.067	509	34516	35019	11737340	11737841	1.28e-46	198
query	Chr7	71.944	720	33457	34169	42973794	42973083	4.62e-46	196
query	Chr7	71.290	822	33409	34221	54306734	54307543	2.15e-44	191
query	Chr7	75.871	373	34516	34884	35694048	35694416	3.59e-42	183
query	Chr7	72.497	789	85146	85901	2676488	2675747	1.29e-41	182
query	Chr7	75.467	375	34516	34887	24202055	24201686	6.01e-40	176
query	Chr7	78.694	291	76740	77025	74276256	74276528	7.78e-39	172
query	Chr7	75.463	432	84819	85240	6798523	6798920	2.80e-38	171
query	Chr7	78.599	257	34516	34771	26089605	26089860	1.01e-37	169
query	Chr7	83.333	186	31032	31209	39867954	39868135	1.68e-35	161
query	Chr7	83.333	186	39712	39889	39867954	39868135	1.68e-35	161
query	Chr7	80.193	207	34526	34732	54416929	54416723	7.83e-34	156
query	Chr7	73.272	434	33739	34169	65604775	65605207	7.83e-34	156
query	Chr7	83.529	170	31032	31196	39862559	39862724	3.65e-32	150
query	Chr7	83.529	170	39712	39876	39862559	39862724	3.65e-32	150
query	Chr7	91.089	101	53610	53708	48345498	48345598	1.02e-27	135
query	Chr7	79.070	215	85781	85990	59094800	59094607	2.21e-24	124
query	Chr7	80.357	168	85824	85990	6019964	6020125	2.86e-23	121
query	Chr7	86.607	112	58578	58688	67216959	67216851	2.86e-23	121
query	Chr7	75.000	272	86525	86793	2370805	2371070	3.70e-22	117
query	Chr7	84.746	118	62417	62533	17521216	17521329	4.78e-21	113
query	Chr7	83.333	120	62417	62535	585607	585494	2.88e-18	104
query	Chr7	84.906	106	45555	45660	64941151	64941253	2.88e-18	104
query	Chr7	80.851	141	85775	85906	75247656	75247795	1.04e-17	102
query	Chr7	77.714	175	59595	59765	39515775	39515607	1.34e-16	99.0
query	Chr7	83.962	106	58579	58684	70554953	70554854	4.82e-16	97.1
query	Chr7	87.879	66	34516	34581	66326119	66326184	1.74e-10	78.7
query	Chr7	75.000	176	86524	86696	66832239	66832068	2.26e-09	75.0
query	Chr7	80.808	99	86516	86612	3476931	3477026	8.12e-09	73.1
query	Chr7	84.000	75	86525	86597	73041274	73041346	1.05e-07	69.4
query	Chr10	84.183	3844	32080	35891	44864627	44868447	0.0	3679
query	Chr10	80.871	1814	36552	38339	31402510	31400723	0.0	1380
query	Chr10	75.345	1594	32662	34230	504606	503040	0.0	719
query	Chr10	75.466	1447	32804	34230	42489205	42490633	0.0	671
query	Chr10	75.329	1443	32804	34230	38175110	38173684	0.0	664
query	Chr10	75.191	1443	32804	34234	39151448	39152878	0.0	660
query	Chr10	75.173	1442	32804	34230	15499683	15501108	0.0	651
query	Chr10	74.151	1590	32650	34224	10417610	10419183	1.07e-176	630
query	Chr10	75.441	1303	32936	34230	35956799	35958093	2.31e-173	619
query	Chr10	73.932	1592	32651	34223	174637	176204	8.37e-168	601
query	Chr10	74.549	1442	32801	34230	32659921	32661342	8.37e-168	601
query	Chr10	74.311	1452	32804	34241	29582797	29581360	1.81e-164	590
query	Chr10	74.586	1448	32804	34230	12087274	12085857	6.52e-164	588
query	Chr10	74.169	1444	32804	34230	37835955	37837381	2.36e-158	569
query	Chr10	74.329	1379	32804	34167	3900848	3899487	1.84e-154	556
query	Chr10	74.048	1418	32840	34242	22075978	22074593	2.39e-148	536
query	Chr10	73.775	1449	32804	34230	43083597	43085023	1.11e-146	531
query	Chr10	80.581	654	35890	36534	44872255	44872904	5.26e-135	492
query	Chr10	79.372	669	35878	36535	31403214	31402569	1.93e-119	440
query	Chr10	75.526	903	33359	34241	51644856	51643966	1.17e-111	414
query	Chr10	77.566	682	33491	34163	31671982	31671309	4.24e-106	396
query	Chr10	73.620	906	34516	35407	14744727	14745617	7.30e-84	322
query	Chr10	73.039	905	34516	35407	20856976	20856086	1.59e-75	294
query	Chr10	73.450	855	34516	35355	52636486	52637323	5.72e-75	292
query	Chr10	72.859	899	34516	35402	31670908	31670022	2.66e-73	287
query	Chr10	72.896	915	34516	35415	39153229	39154127	2.66e-73	287
query	Chr10	71.066	1417	34516	35902	33768667	33767288	3.44e-72	283
query	Chr10	72.678	915	34516	35415	14576767	14575866	4.46e-71	279
query	Chr10	72.558	911	34516	35415	909381	908482	1.60e-70	278
query	Chr10	72.618	913	34516	35415	31690867	31691767	1.60e-70	278
query	Chr10	72.494	898	34515	35403	35224961	35225846	2.68e-68	270
query	Chr10	72.308	910	34516	35415	37837742	37838641	3.47e-67	267
query	Chr10	72.414	899	34519	35407	48130628	48129744	1.25e-66	265
query	Chr10	72.489	916	34516	35415	22074244	22073348	4.49e-66	263
query	Chr10	72.259	912	34516	35415	23137945	23138844	1.61e-65	261
query	Chr10	73.087	784	33392	34163	2990569	2991340	2.09e-64	257
query	Chr10	72.564	893	34517	35391	34564480	34565353	2.09e-64	257
query	Chr10	72.272	898	34516	35400	12743961	12743077	7.51e-64	255
query	Chr10	72.911	790	33392	34171	55577914	55578693	7.51e-64	255
query	Chr10	72.946	791	34516	35295	56317423	56318202	7.51e-64	255
query	Chr10	87.444	223	52855	53075	60958106	60958326	2.70e-63	254
query	Chr10	72.222	918	34516	35415	12085517	12084618	3.49e-62	250
query	Chr10	72.197	892	34539	35415	29581020	29580144	4.52e-61	246
query	Chr10	86.344	227	73847	74072	4742727	4742950	1.63e-60	244
query	Chr10	72.611	785	33392	34169	62400729	62399953	1.63e-60	244
query	Chr10	72.035	919	34516	35415	279593	278694	7.56e-59	239
query	Chr10	86.099	223	52855	53075	55087374	55087154	2.72e-58	237
query	Chr10	72.636	793	33389	34169	52408922	52409697	9.78e-58	235
query	Chr10	72.388	804	34515	35307	30129256	30128465	3.52e-57	233
query	Chr10	71.868	910	34516	35415	35958454	35959342	3.52e-57	233
query	Chr10	85.650	223	52855	53075	4741260	4741480	1.27e-56	231
query	Chr10	71.772	914	34517	35415	10419552	10420449	4.55e-56	230
query	Chr10	73.726	628	33409	34025	57042707	57043323	5.89e-55	226
query	Chr10	76.651	424	34516	34933	43085338	43085755	2.12e-54	224
query	Chr10	71.350	911	34516	35415	198089	197190	3.54e-52	217
query	Chr10	83.761	234	52855	53085	59708845	59709069	1.65e-50	211
query	Chr10	71.671	826	33409	34221	14533854	14534665	2.76e-48	204
query	Chr10	82.456	228	52853	53077	59352486	59352262	1.66e-45	195
query	Chr10	70.897	914	34516	35415	502679	501782	2.78e-43	187
query	Chr10	73.778	450	33720	34169	15060557	15060108	1.67e-40	178
query	Chr10	71.370	730	34519	35241	43221541	43220819	1.67e-40	178
query	Chr10	74.398	457	34516	34962	44105059	44104617	2.16e-39	174
query	Chr10	74.762	420	34516	34929	5662587	5662190	4.68e-36	163
query	Chr10	82.873	181	34050	34230	31671995	31672175	4.68e-36	163
query	Chr10	75.920	299	34661	34956	15501644	15501939	1.31e-31	148
query	Chr10	85.455	110	21660	21767	26799	26908	4.78e-21	113
query	Chr10	78.857	175	21660	21832	58092	57921	4.78e-21	113
query	Chr10	75.000	248	33392	33635	15068958	15068716	8.00e-19	106
query	Chr10	89.333	75	34516	34590	15501469	15501543	1.73e-15	95.3
query	Chr10	73.881	268	86524	86778	5482219	5482481	2.24e-14	91.6
query	Chr10	77.273	176	76740	76907	47138938	47139098	1.35e-11	82.4
query	Chr10	85.333	75	86516	86590	49303519	49303591	6.27e-10	76.8
query	Chr10	87.719	57	86514	86570	60030328	60030273	1.36e-06	65.8
query	Chr5	84.273	3726	32861	36557	21588179	21591882	0.0	3587
query	Chr5	84.498	3135	33415	36534	60676441	60673329	0.0	3062
query	Chr5	79.969	1957	36570	38502	21591928	21593861	0.0	1399
query	Chr5	83.223	1514	35039	36534	40317568	40319068	0.0	1360
query	Chr5	79.328	1964	36570	38504	60673260	60671318	0.0	1332
query	Chr5	82.171	1391	35101	36471	3996025	3997407	0.0	1170
query	Chr5	81.966	1353	32085	33417	40259998	40261344	0.0	1123
query	Chr5	86.354	916	32810	33724	18933060	18932148	0.0	996
query	Chr5	83.365	1064	37450	38508	3998433	3999486	0.0	970
query	Chr5	81.407	1151	32272	33407	60690674	60689532	0.0	918
query	Chr5	75.711	1441	32804	34234	42860926	42862354	0.0	702
query	Chr5	75.448	1450	32804	34234	34653743	34655173	0.0	671
query	Chr5	75.502	1445	32804	34234	50500170	50498751	0.0	671
query	Chr5	75.380	1446	32804	34234	60764617	60763187	0.0	671
query	Chr5	74.502	1608	32650	34235	47248531	47250117	0.0	658
query	Chr5	74.483	1595	32658	34235	72380622	72382198	0.0	658
query	Chr5	75.121	1443	32804	34234	41716620	41715192	0.0	652
query	Chr5	74.983	1447	32804	34234	68029756	68028325	6.38e-179	638
query	Chr5	74.983	1443	32804	34230	66526354	66524928	2.30e-178	636
query	Chr5	74.776	1451	32804	34241	8035066	8033629	3.84e-176	628
query	Chr5	74.792	1444	32804	34235	18407859	18409289	1.38e-175	627
query	Chr5	74.775	1443	32804	34230	9084100	9082674	2.31e-173	619
query	Chr5	74.810	1445	32804	34230	17392433	17393858	8.31e-173	617
query	Chr5	74.757	1442	32804	34230	12868795	12867378	1.39e-170	610
query	Chr5	74.845	1447	32802	34234	22409128	22407718	1.39e-170	610
query	Chr5	73.776	1613	32650	34241	23391888	23390299	3.90e-166	595
query	Chr5	74.343	1446	32804	34235	47241125	47242556	1.81e-164	590
query	Chr5	74.377	1444	32804	34230	34520541	34519115	2.34e-163	586
query	Chr5	74.288	1439	32804	34230	57599349	57597922	2.34e-163	586
query	Chr5	73.697	1593	32650	34224	33775078	33776649	8.43e-163	584
query	Chr5	74.412	1446	32804	34234	56036229	56037648	3.03e-162	582
query	Chr5	77.778	1053	31842	32865	21576558	21577564	3.92e-161	579
query	Chr5	74.262	1457	32804	34241	30524951	30523518	5.07e-160	575
query	Chr5	73.560	1615	32650	34241	61834584	61833006	3.95e-156	562
query	Chr5	73.432	1626	32650	34235	26915248	26916848	3.08e-152	549
query	Chr5	73.670	1447	32804	34235	61879639	61881056	6.71e-144	521
query	Chr5	77.032	849	36570	37395	3997586	3998431	1.15e-126	464
query	Chr5	74.489	1027	33212	34230	29187482	29186464	1.16e-116	431
query	Chr5	81.018	511	33721	34230	51453203	51453711	2.53e-108	403
query	Chr5	78.788	561	33664	34219	21530825	21530270	9.24e-98	368
query	Chr5	79.098	488	33747	34230	19180342	19179859	4.36e-86	329
query	Chr5	73.144	916	34516	35415	8033279	8032378	9.51e-78	302
query	Chr5	73.035	916	34516	35415	12360174	12361073	1.59e-75	294
query	Chr5	73.157	909	34516	35407	22734303	22733413	1.59e-75	294
query	Chr5	72.857	910	34516	35415	68027991	68027092	1.59e-75	294
query	Chr5	72.697	912	34516	35415	51913588	51914487	3.44e-72	283
query	Chr5	72.697	912	34516	35415	61832656	61831757	3.44e-72	283
query	Chr5	73.511	789	33392	34169	5233497	5232720	4.46e-71	279
query	Chr5	72.558	911	34516	35415	22407361	22406462	1.60e-70	278
query	Chr5	72.478	912	34516	35415	29186103	29185204	7.46e-69	272
query	Chr5	72.618	913	34516	35415	66232269	66231375	7.46e-69	272
query	Chr5	72.568	915	34516	35415	19166042	19165144	2.68e-68	270
query	Chr5	72.448	911	34516	35415	50498394	50497496	2.68e-68	270
query	Chr5	72.448	911	34518	35415	18409626	18410521	3.47e-67	267
query	Chr5	72.338	911	34516	35415	35132620	35133519	3.47e-67	267
