genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
LJ	Chr10	2421541	2500902	0.1365	0.00	0.1854	.	5	79361	23050	96995
LJ	Chr10	2350103	2500902	0.1375	0.00	0.1841	.	7	150799	23050	96995
LJ	Chr11	20693101	20878330	0.1376	0.00	0.1835	.	7	185229	22950	96998
LJ	Chr8	23721790	23989635	0.1387	0.00	0.1829	.	7	267845	22947	96801
LJ	Chr8	3790019	3907486	0.1364	0.00	0.1825	.	5	117467	23259	96803
LJ	Chr8	3790019	3907486	0.1364	0.00	0.1825	.	5	117467	23259	96803
LJ	Chr12	7075341	7209318	0.1359	0.00	0.1813	.	6	133977	23076	96803
LJ	Chr5	16921978	17031096	0.1369	0.00	0.1811	.	6	109118	22312	96187
LJ	Chr7	9937191	10249460	0.1359	0.00	0.1810	.	20	312269	23027	96992
LJ	Chr11	20490608	20721178	0.1349	0.00	0.1806	.	8	230570	22950	96803
LJ	Chr10	19288166	19515059	0.1330	0.00	0.1798	.	5	226893	22312	95737
LJ	Chr2	9073692	9361323	0.1337	0.00	0.1789	.	14	287631	23259	96992
LJ	Chr7	10070272	10249460	0.1312	0.00	0.1776	.	10	179188	23027	96992
LJ	Chr8	22471677	22720798	0.1302	0.00	0.1775	.	7	249121	23259	96731
LJ	Chr7	16091669	16309597	0.1314	0.00	0.1774	.	8	217928	23038	96187
LJ	Chr5	25604385	25739451	0.1493	0.00	0.1758	.	6	135066	44665	96803
LJ	Chr5	25604385	25739451	0.1493	0.00	0.1758	.	6	135066	44665	96803
LJ	Chr10	16901052	16983553	0.1228	0.00	0.1755	.	4	82501	22398	96803
LJ	Chr10	16901052	16983553	0.1228	0.00	0.1755	.	4	82501	22398	96803
LJ	Chr12	24746427	24793199	0.1259	0.00	0.1747	.	4	46772	22312	96995
LJ	Chr12	24746427	24793199	0.1259	0.00	0.1747	.	4	46772	22312	96995
LJ	Chr10	9146892	9201751	0.1244	0.00	0.1739	.	5	54859	22305	96992
LJ	Chr12	21496994	21616953	0.1238	0.00	0.1737	.	4	119959	22312	96751
LJ	Chr4	12658929	12812272	0.1222	0.00	0.1735	.	5	153343	22312	96731
LJ	Chr5	11105146	11336534	0.1271	0.00	0.1735	.	10	231388	23067	96657
LJ	Chr11	13837864	13931630	0.1253	0.00	0.1734	.	11	93766	22312	96992
LJ	Chr11	13837864	13931630	0.1253	0.00	0.1734	.	11	93766	22312	96992
LJ	Chr10	1107661	1300077	0.1253	0.00	0.1730	.	7	192416	22311	96803
LJ	Chr6	13382225	13593014	0.1238	0.00	0.1720	.	9	210789	22312	96992
LJ	Chr10	1182491	1300077	0.1232	0.00	0.1717	.	6	117586	22311	96803
LJ	Chr4	1275676	1585169	0.1516	0.00	0.1713	.	12	309493	53085	96992
LJ	Chr10	6833956	7114493	0.1325	0.00	0.1712	.	6	280537	31527	96992
LJ	Chr7	9257172	9337258	0.1237	0.00	0.1710	.	6	80086	23064	96187
LJ	Chr7	9257172	9337258	0.1237	0.00	0.1710	.	6	80086	23064	96187
LJ	Chr5	5741065	5866877	0.1144	0.00	0.1700	.	5	125812	15114	96751
LJ	Chr10	4776171	5074919	0.1234	0.00	0.1699	.	10	298748	23259	96187
LJ	Chr7	16892886	16973871	0.1231	0.00	0.1698	.	8	80985	22312	96803
LJ	Chr7	16892886	16973871	0.1231	0.00	0.1698	.	8	80985	22312	96803
LJ	Chr4	1522208	1682126	0.1219	0.00	0.1685	.	5	159918	23259	96992
LJ	Chr10	5022193	5262002	0.1216	0.00	0.1685	.	15	239809	23259	96992
LJ	Chr11	9052339	9241778	0.1191	0.00	0.1672	.	7	189439	22796	96803
LJ	Chr4	24067744	24218526	0.1178	0.00	0.1668	.	6	150782	24056	96803
LJ	Chr4	24067744	24218526	0.1178	0.00	0.1668	.	6	150782	24056	96803
LJ	Chr1	18163121	18418891	0.1199	0.00	0.1664	.	5	255770	22311	95052
LJ	Chr8	10148413	10289619	0.1366	0.00	0.1660	.	7	141206	45073	96992
LJ	Chr11	9637941	9877189	0.1181	0.00	0.1635	.	7	239248	24661	96187
LJ	Chr12	8883353	9096691	0.1156	0.00	0.1630	.	10	213338	23259	96992
LJ	Chr3	11729333	11817610	0.1110	0.00	0.1612	.	4	88277	23259	96751
LJ	Chr3	11729333	11817610	0.1110	0.00	0.1612	.	4	88277	23259	96751
LJ	Chr6	1027111	1283969	0.1188	0.00	0.1611	.	10	256858	22312	90486
LJ	Chr5	5642750	5796965	0.1133	0.00	0.1610	.	7	154215	23067	96803
LJ	Chr1	21997697	22120245	0.1312	0.00	0.1609	.	7	122548	45331	96803
LJ	Chr6	24429315	24460460	0.1118	0.00	0.1598	.	4	31145	22798	96803
LJ	Chr6	24331630	24460460	0.1118	0.00	0.1597	.	5	128830	22798	96803
LJ	Chr4	16639398	16918768	0.1317	0.00	0.1590	.	15	279370	46090	96887
LJ	Chr11	9533929	9772198	0.1132	0.00	0.1590	.	8	238269	24661	96187
LJ	Chr3	17500904	17721816	0.1083	0.00	0.1589	.	4	220912	23076	96751
LJ	Chr4	5518501	5695223	0.1384	0.00	0.1587	.	11	176722	53664	96803
LJ	Chr4	5518501	5695223	0.1384	0.00	0.1587	.	11	176722	53664	96803
LJ	Chr4	16748961	16918768	0.1317	0.00	0.1586	.	12	169807	46090	96887
LJ	Chr2	9073692	9208103	0.1103	0.00	0.1584	.	6	134411	23259	96992
LJ	Chr10	4948538	5114971	0.1097	0.00	0.1582	.	10	166433	23259	96803
LJ	Chr10	14315949	14476008	0.1294	0.00	0.1580	.	7	160059	46097	96981
LJ	Chr1	11873138	12044780	0.1376	0.00	0.1577	.	7	171642	53085	96553
LJ	Chr12	8336481	8638614	0.1138	0.00	0.1572	.	7	302133	22312	90485
LJ	Chr4	20177565	20292012	0.1146	0.00	0.1566	.	5	114447	22312	87113
LJ	Chr7	23133072	23379008	0.1107	0.00	0.1565	.	7	245936	22311	94132
LJ	Chr2	31526935	31645171	0.1267	0.00	0.1564	.	7	118236	44701	96150
LJ	Chr2	31526935	31645171	0.1267	0.00	0.1564	.	7	118236	44701	96150
LJ	Chr3	34551896	34764000	0.1290	0.00	0.1560	.	7	212104	46097	96992
LJ	Chr11	7852126	7990780	0.1070	0.00	0.1555	.	8	138654	23323	96994
LJ	Chr7	24086496	24294657	0.1130	0.00	0.1555	.	10	208161	22975	90493
LJ	Chr2	31610375	31871725	0.1261	0.00	0.1554	.	7	261350	44701	96150
LJ	Chr11	24778510	25024779	0.1266	0.00	0.1551	.	9	246269	45165	96803
LJ	Chr4	19970401	20233500	0.1261	0.00	0.1547	.	8	263099	45165	96766
LJ	Chr2	10488829	10656547	0.1047	0.00	0.1539	.	5	167718	22310	96751
LJ	Chr6	2422824	2452995	0.1024	0.00	0.1534	.	4	30171	22975	96709
LJ	Chr11	7974687	7990780	0.1028	0.00	0.1522	.	4	16093	23323	96994
LJ	Chr5	5103476	5165167	0.0990	0.00	0.1522	.	4	61691	23259	96187
LJ	Chr4	24067744	24130536	0.1027	0.00	0.1520	.	5	62792	24056	96803
LJ	Chr7	13147233	13227821	0.1020	0.00	0.1510	.	7	80588	24357	96992
LJ	Chr10	7060194	7114493	0.1091	0.00	0.1508	.	5	54299	31527	96992
LJ	Chr7	13147233	13343306	0.1020	0.00	0.1507	.	8	196073	24357	96992
LJ	Chr11	24820291	25024779	0.1218	0.00	0.1507	.	8	204488	45165	96803
LJ	Chr10	7060194	7279167	0.1091	0.00	0.1506	.	7	218973	31527	96992
LJ	Chr5	5103476	5274189	0.0990	0.00	0.1505	.	5	170713	23259	96187
LJ	Chr11	21677220	21864560	0.1256	0.00	0.1497	.	7	187340	53085	96995
LJ	Chr2	20254829	20348787	0.1263	0.00	0.1494	.	5	93958	53080	96996
LJ	Chr2	20254829	20348787	0.1263	0.00	0.1494	.	5	93958	53080	96996
LJ	Chr1	26461466	26801534	0.1272	0.00	0.1493	.	11	340068	53085	96995
LJ	Chr11	9729676	9877189	0.1012	0.00	0.1480	.	6	147513	24661	96187
LJ	Chr12	23300639	23485383	0.1053	0.00	0.1480	.	5	184744	23259	90489
LJ	Chr5	21951272	22142159	0.1168	0.00	0.1473	.	6	190887	45379	96803
LJ	Chr7	8629988	8871916	0.1243	0.00	0.1472	.	8	241928	53082	96730
LJ	Chr6	1165180	1381497	0.1031	0.00	0.1465	.	9	216317	22312	90486
LJ	Chr1	39151298	39259762	0.1232	0.00	0.1464	.	6	108464	53084	96991
LJ	Chr1	39151298	39259762	0.1232	0.00	0.1464	.	6	108464	53084	96991
LJ	Chr1	39151298	39259762	0.1232	0.00	0.1464	.	6	108464	53084	96991
LJ	Chr1	37079532	37283349	0.1237	0.00	0.1463	.	12	203817	53080	96803
LJ	Chr8	23212319	23421282	0.1167	0.00	0.1462	.	8	208963	45319	96995
LJ	Chr1	37194262	37283349	0.1235	0.00	0.1460	.	8	89087	53080	96803
LJ	Chr1	10720812	10870301	0.1175	0.00	0.1458	.	7	149489	46097	96187
LJ	Chr8	7801322	7984659	0.1147	0.00	0.1455	.	6	183337	45165	96995
LJ	Chr1	26582387	26801534	0.1226	0.00	0.1447	.	9	219147	53664	96995
LJ	Chr11	20327318	20553305	0.1144	0.00	0.1441	.	7	225987	45332	96803
LJ	Chr1	34204602	34357325	0.1038	0.00	0.1438	.	8	152723	23246	85653
LJ	Chr6	8400361	8542365	0.1208	0.00	0.1438	.	11	142004	53085	96705
LJ	Chr6	8314886	8542365	0.1209	0.00	0.1437	.	16	227479	53085	96705
LJ	Chr1	33741872	34005697	0.0985	0.00	0.1437	.	7	263825	22309	90488
LJ	Chr3	18400793	18605339	0.0918	0.00	0.1427	.	3	204546	22950	96751
LJ	Chr12	18093678	18229501	0.1192	0.00	0.1422	.	17	135823	53084	96992
LJ	Chr11	25487248	25542363	0.1126	0.00	0.1422	.	6	55115	45052	96798
LJ	Chr11	25487248	25542363	0.1126	0.00	0.1422	.	6	55115	45052	96798
LJ	Chr12	18093678	18307494	0.1192	0.00	0.1422	.	18	213816	53084	96992
LJ	Chr6	9575078	9883110	0.0972	0.00	0.1420	.	7	308032	22312	90284
LJ	Chr3	34703084	34764000	0.1196	0.00	0.1420	.	6	60916	53085	96992
LJ	Chr3	34703084	34764000	0.1196	0.00	0.1420	.	6	60916	53085	96992
LJ	Chr8	10607164	10860574	0.0970	0.00	0.1417	.	9	253410	22305	90487
LJ	Chr8	10455039	10676833	0.0970	0.00	0.1416	.	12	221794	22305	90488
LJ	Chr12	22115457	22174165	0.1109	0.00	0.1415	.	7	58708	46097	96992
LJ	Chr12	21956785	22174165	0.1109	0.00	0.1410	.	11	217380	46097	96992
LJ	Chr2	22552862	22791010	0.1093	0.00	0.1410	.	6	238148	45379	96992
LJ	Chr1	21997697	22031773	0.1157	0.00	0.1407	.	6	34076	53664	96803
LJ	Chr6	9478755	9609350	0.0954	0.00	0.1405	.	4	130595	22312	90214
LJ	Chr6	9478755	9609350	0.0954	0.00	0.1405	.	4	130595	22312	90214
LJ	Chr12	9576919	9711342	0.1165	0.00	0.1397	.	9	134423	53081	96187
LJ	Chr12	9576919	9711342	0.1165	0.00	0.1397	.	9	134423	53081	96187
LJ	Chr6	8314886	8464586	0.1164	0.00	0.1394	.	13	149700	53085	96187
LJ	Chr4	16639398	16837868	0.1083	0.00	0.1379	.	13	198470	46097	96887
LJ	Chr10	15518771	15574958	0.1064	0.00	0.1372	.	6	56187	46097	96732
LJ	Chr7	10184343	10412978	0.0863	0.00	0.1370	.	7	228635	23027	96992
LJ	Chr10	14421306	14476008	0.1027	0.00	0.1358	.	5	54702	46097	96981
LJ	Chr7	105408	436512	0.0894	0.00	0.1350	.	13	331104	22312	90485
LJ	Chr8	23923713	24135890	0.1104	0.00	0.1350	.	6	212177	53085	96801
LJ	Chr7	14747244	14976813	0.0928	0.00	0.1348	.	12	229569	31527	96187
LJ	Chr8	23913629	23992446	0.1104	0.00	0.1345	.	6	78817	53080	96801
LJ	Chr7	23187085	23379008	0.0852	0.00	0.1343	.	5	191923	22311	94132
LJ	Chr2	9628848	9857981	0.1042	0.00	0.1342	.	8	229133	46097	96803
LJ	Chr8	5813053	5880231	0.0832	0.00	0.1342	.	4	67178	23060	96731
LJ	Chr8	5813053	5880231	0.0832	0.00	0.1342	.	4	67178	23060	96731
LJ	Chr7	14646406	14777432	0.0915	0.00	0.1336	.	8	131026	31527	96187
LJ	Chr7	14646406	14777432	0.0915	0.00	0.1336	.	8	131026	31527	96187
LJ	Chr9	9295325	9351334	0.0854	0.00	0.1334	.	3	56009	23051	96187
LJ	Chr9	9295325	9351334	0.0854	0.00	0.1334	.	3	56009	23051	96187
LJ	Chr7	16566509	16735444	0.1071	0.00	0.1325	.	5	168935	53085	96803
LJ	Chr12	15172959	15295362	0.0877	0.00	0.1323	.	3	122403	23259	90485
LJ	Chr4	11196873	11351007	0.0943	0.00	0.1322	.	8	154134	37528	96706
LJ	Chr4	11196873	11351007	0.0943	0.00	0.1322	.	8	154134	37528	96706
LJ	Chr12	18130237	18307494	0.1078	0.00	0.1319	.	16	177257	53084	96992
LJ	Chr1	10720812	10786066	0.1081	0.00	0.1317	.	6	65254	53084	96187
LJ	Chr1	10720812	10786066	0.1081	0.00	0.1317	.	6	65254	53084	96187
LJ	Chr2	4218655	4388421	0.0726	0.00	0.1313	.	5	169766	15114	96992
LJ	Chr12	15737114	16059373	0.1305	0.00	0.1311	.	12	322259	80124	96992
LJ	Chr2	16144091	16262950	0.0799	0.00	0.1309	.	3	118859	23259	96992
LJ	Chr2	33635898	33831797	0.0962	0.00	0.1309	.	5	195899	44669	96803
LJ	Chr11	24962438	25203072	0.0994	0.00	0.1305	.	7	240634	45331	96803
LJ	Chr10	15647201	15839352	0.0892	0.00	0.1303	.	3	192151	22597	85648
LJ	Chr7	23133072	23247153	0.0838	0.00	0.1294	.	4	114081	22311	89154
LJ	Chr7	20006646	20127024	0.1048	0.00	0.1293	.	10	120378	53085	96992
LJ	Chr7	20006646	20127024	0.1048	0.00	0.1293	.	10	120378	53085	96992
LJ	Chr5	25703037	25739451	0.0963	0.00	0.1291	.	4	36414	44665	96803
LJ	Chr11	21809762	21864560	0.1007	0.00	0.1291	.	5	54798	53085	96995
LJ	Chr11	3266472	3516620	0.1038	0.00	0.1289	.	10	250148	53080	96996
LJ	Chr11	24226858	24475840	0.1029	0.00	0.1288	.	6	248982	53080	96992
LJ	Chr12	23413166	23485383	0.0844	0.00	0.1288	.	4	72217	23259	90489
LJ	Chr9	12662660	12830188	0.1016	0.00	0.1287	.	4	167528	53085	97007
LJ	Chr4	16248459	16313024	0.1015	0.00	0.1283	.	6	64565	53080	96992
LJ	Chr4	16248459	16313024	0.1015	0.00	0.1283	.	6	64565	53080	96992
LJ	Chr4	16248459	16313024	0.1015	0.00	0.1283	.	6	64565	53080	96992
LJ	Chr8	23063705	23248896	0.0973	0.00	0.1279	.	6	185191	45319	96187
LJ	Chr7	20058643	20127024	0.1037	0.00	0.1279	.	7	68381	53085	96992
LJ	Chr5	21951272	22067393	0.1018	0.00	0.1277	.	5	116121	53085	96803
LJ	Chr7	24195063	24294657	0.0820	0.00	0.1276	.	8	99594	22975	90493
LJ	Chr7	20466994	20705522	0.0964	0.00	0.1275	.	6	238528	45294	96775
LJ	Chr9	14636345	14701461	0.1016	0.00	0.1274	.	4	65116	53085	96992
LJ	Chr9	14636345	14701461	0.1016	0.00	0.1274	.	4	65116	53085	96992
LJ	Chr1	26461466	26617036	0.1010	0.00	0.1271	.	6	155570	53085	96995
LJ	Chr4	12509319	12555263	0.0811	0.00	0.1262	.	3	45944	22311	89636
LJ	Chr8	7585616	7869058	0.0938	0.00	0.1262	.	8	283442	45165	96995
LJ	Chr12	10191453	10257601	0.0805	0.00	0.1262	.	5	66148	22312	90214
LJ	Chr5	16411448	16622239	0.1249	0.00	0.1260	.	15	210791	79904	96995
LJ	Chr8	20325367	20445981	0.1004	0.00	0.1258	.	8	120614	53080	96795
LJ	Chr8	20325367	20445981	0.1004	0.00	0.1258	.	8	120614	53080	96795
LJ	Chr4	2456038	2697723	0.1244	0.00	0.1255	.	14	241685	79959	96992
LJ	Chr11	21809762	21993023	0.1007	0.00	0.1255	.	8	183261	53085	96995
LJ	Chr5	16247435	16506044	0.1243	0.00	0.1254	.	11	258609	79975	96995
LJ	Chr4	14220928	14458993	0.1243	0.00	0.1253	.	10	238065	79975	96993
LJ	Chr9	20283188	20507934	0.0912	0.00	0.1249	.	5	224746	45304	96802
LJ	Chr8	7801322	7869058	0.0913	0.00	0.1249	.	5	67736	45165	96995
LJ	Chr8	10148413	10176559	0.0882	0.00	0.1244	.	5	28146	45073	96992
LJ	Chr5	10565041	10893507	0.1235	0.00	0.1244	.	19	328466	80233	96719
LJ	Chr9	20283188	20338925	0.0901	0.00	0.1244	.	4	55737	45304	96802
LJ	Chr7	16662420	16928322	0.0995	0.00	0.1243	.	9	265902	53085	96803
LJ	Chr4	6442503	6682511	0.1232	0.00	0.1243	.	22	240008	80114	96992
LJ	Chr8	7170956	7408813	0.1232	0.00	0.1243	.	16	237857	80120	96992
LJ	Chr7	9767250	10045554	0.1231	0.00	0.1242	.	19	278304	79975	96836
LJ	Chr7	9834101	10121881	0.1231	0.00	0.1241	.	22	287780	79975	96836
LJ	Chr4	2016705	2242717	0.1230	0.00	0.1241	.	12	226012	80132	96992
LJ	Chr1	10244159	10456718	0.0979	0.00	0.1239	.	8	212559	53080	96803
LJ	Chr7	11831208	12124454	0.0780	0.00	0.1238	.	4	293246	23051	90485
LJ	Chr4	25361134	25476213	0.0996	0.00	0.1237	.	7	115079	53085	96803
LJ	Chr4	25361134	25476213	0.0996	0.00	0.1237	.	7	115079	53085	96803
LJ	Chr12	15584851	15807191	0.1225	0.00	0.1235	.	13	222340	80012	96803
LJ	Chr12	16006298	16327345	0.1215	0.00	0.1233	.	17	321047	79840	96992
LJ	Chr8	6716034	6969889	0.1222	0.00	0.1233	.	23	253855	79997	96751
LJ	Chr12	19328834	19620798	0.1221	0.00	0.1232	.	10	291964	80062	96803
LJ	Chr4	1275676	1421531	0.0986	0.00	0.1232	.	8	145855	53085	96672
LJ	Chr4	12025134	12268521	0.1221	0.00	0.1231	.	20	243387	80062	96803
LJ	Chr1	34257285	34357325	0.0816	0.00	0.1228	.	6	100040	23246	85653
LJ	Chr12	15710117	15807191	0.1216	0.00	0.1227	.	10	97074	80124	96803
LJ	Chr4	12095397	12365573	0.1215	0.00	0.1226	.	15	270176	80138	96803
LJ	Chr9	7142709	7256267	0.1211	0.00	0.1221	.	10	113558	80189	96803
LJ	Chr9	7062353	7256267	0.1211	0.00	0.1221	.	13	193914	80189	96803
LJ	Chr5	3843148	3971698	0.0753	0.00	0.1219	.	4	128550	22310	90487
LJ	Chr1	20933345	21147928	0.0754	0.00	0.1215	.	6	214583	22297	90486
LJ	Chr12	5458021	5550609	0.0707	0.00	0.1215	.	2	92588	22650	90485
LJ	Chr8	15600116	15717006	0.1196	0.00	0.1213	.	7	116890	80130	96992
LJ	Chr5	11206843	11441215	0.0750	0.00	0.1213	.	10	234372	23067	90488
LJ	Chr10	3997323	4346322	0.1200	0.00	0.1212	.	11	348999	80175	96803
LJ	Chr9	7515715	7655971	0.0880	0.00	0.1211	.	4	140256	45455	96803
LJ	Chr7	10832489	11045057	0.1198	0.00	0.1211	.	15	212568	80078	96731
LJ	Chr8	16276110	16521150	0.1197	0.00	0.1210	.	6	245040	80110	96989
LJ	Chr1	15407060	15623121	0.1195	0.00	0.1210	.	6	216061	80146	96992
LJ	Chr2	22670934	22791010	0.0942	0.00	0.1209	.	5	120076	53664	96992
LJ	Chr6	5240661	5403957	0.0913	0.00	0.1207	.	4	163296	53085	96187
LJ	Chr4	2598227	2704033	0.1187	0.00	0.1202	.	9	105806	79959	96774
LJ	Chr4	2630282	2975046	0.1187	0.00	0.1202	.	9	344764	79959	96774
LJ	Chr12	8093963	8364866	0.0728	0.00	0.1199	.	12	270903	22312	90490
LJ	Chr12	16548088	16806439	0.0944	0.00	0.1199	.	7	258351	53691	96992
LJ	Chr11	14665975	14935734	0.1182	0.00	0.1198	.	13	269759	79841	96992
LJ	Chr9	1028437	1287682	0.1178	0.00	0.1197	.	13	259245	80062	96754
LJ	Chr11	4070049	4159750	0.0928	0.00	0.1193	.	4	89701	53084	96803
LJ	Chr11	4070049	4159750	0.0928	0.00	0.1193	.	4	89701	53084	96803
LJ	Chr1	5397942	5553726	0.0915	0.00	0.1193	.	4	155784	53084	96187
LJ	Chr9	1227455	1418890	0.1178	0.00	0.1193	.	9	191435	80062	96752
LJ	Chr9	1227455	1418890	0.1178	0.00	0.1193	.	9	191435	80062	96752
LJ	Chr12	5807431	6020193	0.0670	0.00	0.1193	.	6	212762	22311	96187
LJ	Chr7	10692272	11031531	0.1178	0.00	0.1193	.	24	339259	80078	96770
LJ	Chr4	5518501	5619693	0.0943	0.00	0.1189	.	6	101192	53664	96726
LJ	Chr2	31090214	31231928	0.0600	0.00	0.1188	.	4	141714	15114	96187
LJ	Chr2	31090214	31231928	0.0600	0.00	0.1188	.	4	141714	15114	96187
LJ	Chr1	21137623	21268665	0.0721	0.00	0.1184	.	6	131042	22297	90231
LJ	Chr1	15912919	16088829	0.1162	0.00	0.1181	.	10	175910	79904	96992
LJ	Chr12	14759556	14942517	0.1162	0.00	0.1177	.	8	182961	80227	96803
LJ	Chr12	14759556	14942517	0.1162	0.00	0.1177	.	8	182961	80227	96803
LJ	Chr11	14549806	14763099	0.1155	0.00	0.1175	.	11	213293	79841	96992
LJ	Chr3	14251865	14386428	0.0834	0.00	0.1172	.	4	134563	45379	96993
LJ	Chr4	1366019	1585169	0.1149	0.00	0.1170	.	10	219150	79904	96992
LJ	Chr3	6277097	6519201	0.0898	0.00	0.1169	.	3	242104	1574	47279
LJ	Chr1	1373950	1404247	0.0882	0.00	0.1161	.	5	30297	53080	96992
LJ	Chr1	1373950	1404247	0.0882	0.00	0.1161	.	5	30297	53080	96992
LJ	Chr8	2366730	2534823	0.0902	0.00	0.1158	.	7	168093	53085	96992
LJ	Chr8	7330527	7497447	0.1134	0.00	0.1157	.	11	166920	80120	96992
LJ	Chr1	11994424	12160917	0.1143	0.00	0.1157	.	8	166493	79841	96553
LJ	Chr6	24602703	24817795	0.1128	0.00	0.1155	.	7	215092	80092	96803
LJ	Chr12	20955447	21060618	0.0831	0.00	0.1152	.	7	105171	45379	96803
LJ	Chr12	20955447	21060618	0.0831	0.00	0.1152	.	7	105171	45379	96803
LJ	Chr5	15687012	15918598	0.1130	0.00	0.1152	.	20	231586	80062	96992
LJ	Chr12	26458186	26591844	0.0826	0.00	0.1150	.	5	133658	46097	96187
LJ	Chr3	16886306	16902486	0.0669	0.00	0.1143	.	3	16180	22312	90214
LJ	Chr3	16886306	16902486	0.0669	0.00	0.1143	.	3	16180	22312	90214
LJ	Chr12	23028974	23171405	0.0897	0.00	0.1142	.	12	142431	54065	96751
LJ	Chr9	9763557	9963807	0.0721	0.00	0.1142	.	2	200250	22312	85644
LJ	Chr12	23028974	23076652	0.0897	0.00	0.1141	.	10	47678	54065	96751
LJ	Chr12	15466967	15594616	0.1121	0.00	0.1137	.	7	127649	80012	96187
LJ	Chr1	5282202	5408437	0.0868	0.00	0.1136	.	4	126235	53664	96187
LJ	Chr10	5208666	5343533	0.1105	0.00	0.1131	.	10	134867	80102	96992
LJ	Chr7	26864475	26931114	0.0808	0.00	0.1127	.	7	66639	45343	96187
LJ	Chr7	26864475	26931114	0.0808	0.00	0.1127	.	7	66639	45343	96187
LJ	Chr8	13450000	13677097	0.1104	0.00	0.1126	.	9	227097	80102	96751
LJ	Chr12	16210368	16362545	0.1094	0.00	0.1119	.	14	152177	79840	96803
LJ	Chr7	10595258	10873264	0.1091	0.00	0.1118	.	18	278006	80078	96770
LJ	Chr6	19985760	20131778	0.0626	0.00	0.1116	.	2	146018	23090	90486
LJ	Chr8	7071685	7215373	0.1091	0.00	0.1116	.	13	143688	80120	96992
LJ	Chr8	6891279	7215373	0.1091	0.00	0.1116	.	22	324094	80120	96992
LJ	Chr11	1538495	1641489	0.0831	0.00	0.1109	.	5	102994	53085	96803
LJ	Chr11	1538495	1641489	0.0831	0.00	0.1109	.	5	102994	53085	96803
LJ	Chr5	23861081	23941367	0.0753	0.00	0.1109	.	6	80286	45029	96992
LJ	Chr8	2703772	2748744	0.0687	0.00	0.1108	.	4	44972	23259	85645
LJ	Chr8	2703772	2748744	0.0687	0.00	0.1108	.	4	44972	23259	85645
LJ	Chr8	17792915	17840937	0.0624	0.00	0.1107	.	5	48022	23076	90485
LJ	Chr8	17792915	17840937	0.0624	0.00	0.1107	.	5	48022	23076	90485
LJ	Chr7	15909969	16158215	0.0631	0.00	0.1106	.	7	248246	23038	90485
LJ	Chr7	12036352	12124454	0.0596	0.00	0.1105	.	2	88102	23460	90485
LJ	Chr7	11634313	11883433	0.0636	0.00	0.1103	.	4	249120	23051	90220
LJ	Chr12	7075341	7146386	0.0627	0.00	0.1099	.	3	71045	23076	90486
LJ	Chr4	12025134	12144293	0.1072	0.00	0.1098	.	14	119159	80062	96803
LJ	Chr11	13154503	13294015	0.1068	0.00	0.1098	.	8	139512	79975	96187
LJ	Chr6	17841773	18083482	0.1071	0.00	0.1097	.	9	241709	80102	96803
LJ	Chr5	23861081	24016374	0.0753	0.00	0.1097	.	8	155293	45029	96992
