genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
9311	Chr1	2886309	2884685	0.0454	0.00	0.1746	.	12	-1624	33525	49419
9311	Chr1	42473760	42477702	0.0195	0.00	0.1205	.	2	3942	7346	8727
9311	Chr1	42473760	42477702	0.0195	0.00	0.1205	.	2	3942	7346	8727
9311	Chr5	28688927	28689411	0.0138	0.00	0.0886	.	2	484	33814	46623
9311	Chr5	28688927	28689411	0.0138	0.00	0.0886	.	2	484	33814	46623
9311	Chr3	9769928	9770381	0.0128	0.00	0.0848	.	2	453	33832	46610
9311	Chr2	16331721	16331586	0.0177	0.00	0.0829	.	3	-135	28553	41791
9311	Chr8	25550593	25551036	0.0124	0.00	0.0829	.	2	443	33861	46621
9311	Chr1	38058732	38059096	0.0112	0.00	0.0770	.	2	364	33877	46618
9311	Chr1	38058732	38059096	0.0112	0.00	0.0770	.	2	364	33877	46618
9311	Chr1	18040313	18040670	0.0103	0.00	0.0730	.	2	357	33924	46610
9311	Chr1	18040313	18040670	0.0103	0.00	0.0730	.	2	357	33924	46610
9311	Chr5	22816298	22816592	0.0083	0.00	0.0638	.	2	294	33996	46613
Y58S	Chr1	2682303	2766558	1.0000	0.00	1.1656	.	29	84255	1	70811
Y58S	Chr1	2682303	2766558	1.0000	0.00	1.1557	.	41	84255	1	70811
Y58S	Chr1	2884414	2882790	0.0454	0.00	0.1746	.	12	-1624	33525	49419
Y58S	Chr2	32185772	32437660	0.0252	0.00	0.1221	.	2	251888	7346	11381
Y58S	Chr4	29465396	29476392	0.0195	0.00	0.1205	.	2	10996	7346	8727
Y58S	Chr5	29130487	29130971	0.0138	0.00	0.0886	.	2	484	33814	46623
Y58S	Chr5	29130487	29130971	0.0138	0.00	0.0886	.	2	484	33814	46623
Y58S	Chr3	9704922	9705375	0.0128	0.00	0.0848	.	2	453	33832	46610
Y58S	Chr2	16046242	16046107	0.0177	0.00	0.0829	.	3	-135	28553	41791
Y58S	Chr8	25561330	25561773	0.0124	0.00	0.0829	.	2	443	33861	46621
Y58S	Chr8	25561330	25561773	0.0124	0.00	0.0829	.	2	443	33861	46621
Y58S	Chr1	36390578	36390942	0.0112	0.00	0.0770	.	2	364	33877	46618
Y58S	Chr1	36390578	36390942	0.0112	0.00	0.0770	.	2	364	33877	46618
Y58S	Chr1	17537115	17537495	0.0109	0.00	0.0760	.	2	380	33901	46610
Y58S	Chr1	17537115	17537495	0.0109	0.00	0.0760	.	2	380	33901	46610
Y58S	Chr5	23151777	23152071	0.0083	0.00	0.0638	.	2	294	33996	46613
Y58S	Chr5	23151777	23152071	0.0083	0.00	0.0638	.	2	294	33996	46613
J4155	Chr1	2682015	2766268	1.0000	0.00	1.1656	.	29	84253	1	70811
J4155	Chr1	2682015	2766268	1.0000	0.00	1.1557	.	41	84253	1	70811
J4155	Chr1	2884117	2882493	0.0454	0.00	0.1746	.	12	-1624	33525	49419
J4155	Chr4	27825302	27836293	0.0195	0.00	0.1205	.	2	10991	7346	8727
J4155	Chr4	27825302	27836293	0.0195	0.00	0.1205	.	2	10991	7346	8727
J4155	Chr5	29542415	29542899	0.0138	0.00	0.0886	.	2	484	33814	46623
J4155	Chr5	29542415	29542899	0.0138	0.00	0.0886	.	2	484	33814	46623
J4155	Chr3	9780173	9780626	0.0128	0.00	0.0848	.	2	453	33832	46610
J4155	Chr2	15944458	15944323	0.0177	0.00	0.0829	.	3	-135	28553	41791
J4155	Chr8	25771152	25771595	0.0124	0.00	0.0829	.	2	443	33861	46621
J4155	Chr8	25771152	25771595	0.0124	0.00	0.0829	.	2	443	33861	46621
J4155	Chr1	37453615	37453979	0.0112	0.00	0.0770	.	2	364	33877	46618
J4155	Chr1	37453615	37453979	0.0112	0.00	0.0770	.	2	364	33877	46618
J4155	Chr1	18055710	18056067	0.0103	0.00	0.0730	.	2	357	33924	46610
J4155	Chr1	18055710	18056067	0.0103	0.00	0.0730	.	2	357	33924	46610
J4155	Chr5	23650455	23650749	0.0083	0.00	0.0638	.	2	294	33996	46613
G8	Chr1	2694334	2778590	1.0000	0.00	1.1557	.	41	84256	1	70811
G8	Chr1	2896466	2894842	0.0454	0.00	0.1746	.	12	-1624	33525	49419
G8	Chr1	41435022	41438963	0.0195	0.00	0.1205	.	2	3941	7346	8727
G8	Chr1	41435022	41438963	0.0195	0.00	0.1205	.	2	3941	7346	8727
G8	Chr5	28751770	28752254	0.0138	0.00	0.0886	.	2	484	33814	46623
G8	Chr5	28751770	28752254	0.0138	0.00	0.0886	.	2	484	33814	46623
G8	Chr3	9779012	9779465	0.0128	0.00	0.0848	.	2	453	33832	46610
G8	Chr2	15916954	15916819	0.0177	0.00	0.0829	.	3	-135	28553	41791
G8	Chr8	25994060	25994503	0.0124	0.00	0.0829	.	2	443	33861	46621
G8	Chr1	36991906	36992270	0.0112	0.00	0.0770	.	2	364	33877	46618
G8	Chr1	36991906	36992270	0.0112	0.00	0.0770	.	2	364	33877	46618
G8	Chr1	18463914	18464271	0.0103	0.00	0.0730	.	2	357	33924	46610
G8	Chr1	18463914	18464271	0.0103	0.00	0.0730	.	2	357	33924	46610
G8	Chr5	22879209	22879503	0.0083	0.00	0.0638	.	2	294	33996	46613
G8	Chr5	22879209	22879503	0.0083	0.00	0.0638	.	2	294	33996	46613
Y3551	Chr1	2670533	2754794	1.0000	0.00	1.1557	.	41	84261	1	70811
Y3551	Chr1	2872726	2871102	0.0454	0.00	0.1746	.	12	-1624	33525	49419
Y3551	Chr1	41662004	41665946	0.0195	0.00	0.1205	.	2	3942	7346	8727
Y3551	Chr1	41662004	41665946	0.0195	0.00	0.1205	.	2	3942	7346	8727
Y3551	Chr5	29445852	29446336	0.0138	0.00	0.0886	.	2	484	33814	46623
Y3551	Chr5	29445852	29446336	0.0138	0.00	0.0886	.	2	484	33814	46623
Y3551	Chr3	9705406	9705859	0.0128	0.00	0.0848	.	2	453	33832	46610
Y3551	Chr2	16067526	16067391	0.0177	0.00	0.0829	.	3	-135	28553	41791
Y3551	Chr8	26023319	26023762	0.0124	0.00	0.0829	.	2	443	33861	46621
Y3551	Chr1	37170786	37171150	0.0112	0.00	0.0770	.	2	364	33877	46618
Y3551	Chr1	37170786	37171150	0.0112	0.00	0.0770	.	2	364	33877	46618
Y3551	Chr1	18077849	18078206	0.0103	0.00	0.0730	.	2	357	33924	46610
Y3551	Chr1	18077849	18078206	0.0103	0.00	0.0730	.	2	357	33924	46610
Y3551	Chr5	23519755	23520049	0.0083	0.00	0.0638	.	2	294	33996	46613
Y3551	Chr5	23519755	23520049	0.0083	0.00	0.0638	.	2	294	33996	46613
IR64	Chr1	2559303	2656742	0.9992	0.00	1.1572	.	50	97439	1	70811
IR64	Chr1	2781949	2780325	0.0454	0.00	0.1746	.	12	-1624	33525	49419
IR64	Chr2	31717105	31994742	0.0252	0.00	0.1221	.	2	277637	7346	11381
IR64	Chr1	41204484	41208426	0.0195	0.00	0.1205	.	2	3942	7346	8727
IR64	Chr1	41204484	41208426	0.0195	0.00	0.1205	.	2	3942	7346	8727
IR64	Chr5	29534195	29534679	0.0138	0.00	0.0886	.	2	484	33814	46623
IR64	Chr5	29534195	29534679	0.0138	0.00	0.0886	.	2	484	33814	46623
IR64	Chr8	26032968	26033434	0.0131	0.00	0.0861	.	2	466	33832	46621
IR64	Chr3	9777264	9777717	0.0128	0.00	0.0850	.	2	453	33832	46610
IR64	Chr2	16076937	16076802	0.0177	0.00	0.0829	.	3	-135	28553	41791
IR64	Chr1	36827339	36827703	0.0112	0.00	0.0770	.	2	364	33877	46618
IR64	Chr1	36827339	36827703	0.0112	0.00	0.0770	.	2	364	33877	46618
IR64	Chr1	18188262	18188619	0.0103	0.00	0.0730	.	2	357	33924	46610
IR64	Chr1	18188262	18188619	0.0103	0.00	0.0730	.	2	357	33924	46610
IR64	Chr5	23687494	23687788	0.0083	0.00	0.0638	.	2	294	33996	46613
IR64	Chr5	23687494	23687788	0.0083	0.00	0.0638	.	2	294	33996	46613
R498	Chr1	2597539	2670260	0.9884	0.00	1.1463	.	44	72721	1	70811
R498	Chr1	2849532	2797337	0.0442	0.00	0.1293	.	13	-52195	33518	49419
R498	Chr2	32212848	32464923	0.0252	0.00	0.1221	.	2	252075	7346	11381
R498	Chr1	41372134	41376076	0.0195	0.00	0.1205	.	2	3942	7346	8727
R498	Chr1	41372134	41376076	0.0195	0.00	0.1205	.	2	3942	7346	8727
R498	Chr2	15716910	15716775	0.0177	0.00	0.0829	.	3	-135	28553	41791
TM	Chr1	2808479	2879359	0.9960	0.00	1.1540	.	40	70880	1	70811
TM	Chr1	3045548	2993366	0.0442	0.00	0.1293	.	13	-52182	33518	49419
TM	Chr2	31598325	31878633	0.0252	0.00	0.1221	.	2	280308	7346	11381
TM	Chr1	41992379	41996321	0.0195	0.00	0.1205	.	2	3942	7346	8727
TM	Chr1	41992379	41996321	0.0195	0.00	0.1205	.	2	3942	7346	8727
TM	Chr2	16154607	16154472	0.0177	0.00	0.0829	.	3	-135	28553	41791
Tumba	Chr1	2553732	2638788	0.9992	0.00	1.1630	.	43	85056	1	70811
Tumba	Chr1	2812914	2760725	0.0442	0.00	0.1293	.	13	-52189	33518	49419
Tumba	Chr2	32076517	32328425	0.0252	0.00	0.1221	.	2	251908	7346	11381
Tumba	Chr1	41089565	41093507	0.0195	0.00	0.1205	.	2	3942	7346	8727
Tumba	Chr1	41089565	41093507	0.0195	0.00	0.1205	.	2	3942	7346	8727
Tumba	Chr2	15888676	15888541	0.0177	0.00	0.0829	.	3	-135	28553	41791
G630	Chr1	2670554	2754819	1.0000	0.00	1.1557	.	41	84265	1	70811
G630	Chr1	2872758	2871134	0.0454	0.00	0.1746	.	12	-1624	33525	49419
G630	Chr2	30485104	30745178	0.0252	0.00	0.1221	.	2	260074	7346	11381
G630	Chr1	41919472	41923414	0.0195	0.00	0.1205	.	2	3942	7346	8727
G630	Chr1	41919472	41923414	0.0195	0.00	0.1205	.	2	3942	7346	8727
G630	Chr5	29758494	29758978	0.0138	0.00	0.0886	.	2	484	33814	46623
G630	Chr5	29758494	29758978	0.0138	0.00	0.0886	.	2	484	33814	46623
G630	Chr3	9739157	9739610	0.0128	0.00	0.0848	.	2	453	33832	46610
G630	Chr8	25729255	25729698	0.0124	0.00	0.0829	.	2	443	33861	46621
G630	Chr1	37582367	37582731	0.0112	0.00	0.0770	.	2	364	33877	46618
G630	Chr1	37582367	37582731	0.0112	0.00	0.0770	.	2	364	33877	46618
G630	Chr1	18438337	18438694	0.0103	0.00	0.0730	.	2	357	33924	46610
G630	Chr1	18438337	18438694	0.0103	0.00	0.0730	.	2	357	33924	46610
G630	Chr5	23762160	23762454	0.0083	0.00	0.0638	.	2	294	33996	46613
G630	Chr5	23762160	23762454	0.0083	0.00	0.0638	.	2	294	33996	46613
YX1	Chr1	2615849	2686785	0.9960	0.00	1.1558	.	42	70936	1	70811
YX1	Chr1	2800372	2795426	0.0726	0.00	0.2034	.	13	-4946	33525	51348
YX1	Chr2	32025175	32277323	0.0252	0.00	0.1221	.	2	252148	7346	11381
YX1	Chr5	29218913	29219397	0.0138	0.00	0.0886	.	2	484	33814	46623
YX1	Chr5	29218913	29219397	0.0138	0.00	0.0886	.	2	484	33814	46623
YX1	Chr3	9680388	9680841	0.0128	0.00	0.0848	.	2	453	33832	46610
YX1	Chr3	9680388	9680841	0.0128	0.00	0.0848	.	2	453	33832	46610
YX1	Chr2	15718829	15718694	0.0177	0.00	0.0829	.	3	-135	28553	41791
YX1	Chr8	25800405	25800848	0.0124	0.00	0.0829	.	2	443	33861	46621
YX1	Chr1	37121914	37122278	0.0112	0.00	0.0770	.	2	364	33877	46618
YX1	Chr1	37121914	37122278	0.0112	0.00	0.0770	.	2	364	33877	46618
YX1	Chr1	18073273	18073630	0.0103	0.00	0.0730	.	2	357	33924	46610
YX1	Chr1	18073273	18073630	0.0103	0.00	0.0730	.	2	357	33924	46610
YX1	Chr5	23346610	23346904	0.0083	0.00	0.0638	.	2	294	33996	46613
YX1	Chr5	23346610	23346904	0.0083	0.00	0.0638	.	2	294	33996	46613
WSSM	Chr1	2690360	2774619	1.0000	0.00	1.1557	.	41	84259	1	70811
WSSM	Chr1	2892567	2890943	0.0454	0.00	0.1746	.	12	-1624	33525	49419
WSSM	Chr1	41540775	41544717	0.0195	0.00	0.1205	.	2	3942	7346	8727
WSSM	Chr1	41540775	41544717	0.0195	0.00	0.1205	.	2	3942	7346	8727
WSSM	Chr5	29528584	29529068	0.0138	0.00	0.0886	.	2	484	33814	46623
WSSM	Chr5	29528584	29529068	0.0138	0.00	0.0886	.	2	484	33814	46623
WSSM	Chr3	9706824	9707277	0.0128	0.00	0.0848	.	2	453	33832	46610
WSSM	Chr2	15975249	15975114	0.0177	0.00	0.0829	.	3	-135	28553	41791
WSSM	Chr8	25504265	25504708	0.0124	0.00	0.0829	.	2	443	33861	46621
WSSM	Chr1	37059757	37060121	0.0112	0.00	0.0770	.	2	364	33877	46618
WSSM	Chr1	37059757	37060121	0.0112	0.00	0.0770	.	2	364	33877	46618
WSSM	Chr1	18396641	18396998	0.0103	0.00	0.0730	.	2	357	33924	46610
WSSM	Chr1	18396641	18396998	0.0103	0.00	0.0730	.	2	357	33924	46610
WSSM	Chr5	23577535	23577829	0.0083	0.00	0.0638	.	2	294	33996	46613
WSSM	Chr5	23577535	23577829	0.0083	0.00	0.0638	.	2	294	33996	46613
FH838	Chr1	2959487	3043747	1.0000	0.00	1.1557	.	41	84260	1	70811
FH838	Chr1	3161684	3160060	0.0454	0.00	0.1746	.	12	-1624	33525	49419
FH838	Chr1	41997240	42001182	0.0195	0.00	0.1205	.	2	3942	7346	8727
FH838	Chr1	41997240	42001182	0.0195	0.00	0.1205	.	2	3942	7346	8727
FH838	Chr5	29934896	29935380	0.0138	0.00	0.0886	.	2	484	33814	46623
FH838	Chr5	29934896	29935380	0.0138	0.00	0.0886	.	2	484	33814	46623
FH838	Chr3	9664757	9665210	0.0128	0.00	0.0848	.	2	453	33832	46610
FH838	Chr8	26117893	26118336	0.0124	0.00	0.0829	.	2	443	33861	46621
FH838	Chr1	37659662	37660026	0.0112	0.00	0.0770	.	2	364	33877	46618
FH838	Chr1	37659662	37660026	0.0112	0.00	0.0770	.	2	364	33877	46618
FH838	Chr1	18429719	18430076	0.0103	0.00	0.0730	.	2	357	33924	46610
FH838	Chr1	18429719	18430076	0.0103	0.00	0.0730	.	2	357	33924	46610
FH838	Chr5	23946305	23946599	0.0083	0.00	0.0638	.	2	294	33996	46613
FH838	Chr5	23946305	23946599	0.0083	0.00	0.0638	.	2	294	33996	46613
N22	Chr1	2689847	2753404	0.9913	0.00	1.1410	.	39	63557	1	70811
N22	Chr1	2898015	2896391	0.0454	0.00	0.1747	.	10	-1624	33525	49419
N22	Chr1	40469426	40473369	0.0195	0.00	0.1205	.	2	3943	7346	8727
N22	Chr1	40469426	40473369	0.0195	0.00	0.1205	.	2	3943	7346	8727
N22	Chr4	28602037	28613044	0.0195	0.00	0.1205	.	2	11007	7346	8727
N22	Chr4	28602037	28613044	0.0195	0.00	0.1205	.	2	11007	7346	8727
N22	Chr5	30026475	30026959	0.0138	0.00	0.0886	.	2	484	33814	46623
N22	Chr5	30026475	30026959	0.0138	0.00	0.0886	.	2	484	33814	46623
N22	Chr8	25268182	25268648	0.0131	0.00	0.0861	.	2	466	33832	46621
N22	Chr3	9730232	9730685	0.0128	0.00	0.0848	.	2	453	33832	46610
N22	Chr2	15845110	15844975	0.0177	0.00	0.0829	.	3	-135	28553	41791
N22	Chr1	36131340	36131704	0.0112	0.00	0.0770	.	2	364	33877	46618
N22	Chr1	36131340	36131704	0.0112	0.00	0.0770	.	2	364	33877	46618
N22	Chr1	18225962	18226342	0.0109	0.00	0.0760	.	2	380	33901	46610
N22	Chr1	18225962	18226342	0.0109	0.00	0.0760	.	2	380	33901	46610
N22	Chr5	24133610	24133904	0.0083	0.00	0.0638	.	2	294	33996	46613
Basmati1	Chr1	2520954	2591935	1.0000	0.00	1.1663	.	29	70981	1	70811
Basmati1	Chr1	2711246	2709622	0.0437	0.00	0.1732	.	10	-1624	33525	49419
Basmati1	Chr2	30780349	31045311	0.0252	0.00	0.1221	.	2	264962	7346	11381
Basmati1	Chr1	40616565	40620507	0.0195	0.00	0.1205	.	2	3942	7346	8727
Basmati1	Chr1	40616565	40620507	0.0195	0.00	0.1205	.	2	3942	7346	8727
Kasalath	chr01	2581339	2645686	0.9908	0.00	1.1497	.	29	64347	1	70811
Kasalath	chr02	29492101	29736699	0.0252	0.00	0.1221	.	2	244598	7346	11381
Kasalath	chr01	38628614	38632556	0.0195	0.00	0.1205	.	2	3942	7346	8727
Kasalath	chr01	38628614	38632556	0.0195	0.00	0.1205	.	2	3942	7346	8727
Kasalath	chr07	13400640	13400505	0.0177	0.00	0.0829	.	3	-135	28553	41791
