genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
Ogla	5	14479399	14486844	0.0634	0.00	0.1772	.	2	7445	9755	19535
Ogla	5	14479399	14486844	0.0634	0.00	0.1772	.	2	7445	9755	19535
Ogla	5	13862956	13862530	0.0669	0.00	0.1770	.	3	-426	9499	19378
Ogla	1	9608618	9607101	0.0671	0.00	0.1766	.	2	-1517	9499	17426
Ogla	6	17080705	17097077	0.0634	0.00	0.1737	.	2	16372	9499	19292
Ogla	6	17080705	17097077	0.0634	0.00	0.1737	.	2	16372	9499	19292
Ogla	8	16216229	16223713	0.0671	0.00	0.1734	.	3	7484	8886	16540
Ogla	12	13218799	13204758	0.0639	0.00	0.1720	.	2	-14041	9499	17095
Ogla	9	8927964	8969934	0.0551	0.00	0.1710	.	2	41970	10792	23383
Ogla	12	12950959	13204758	0.0639	0.00	0.1709	.	4	253799	9499	17095
Ogla	11	6505967	6511057	0.0578	0.00	0.1706	.	2	5090	9499	19559
Ogla	11	6505967	6511057	0.0578	0.00	0.1706	.	2	5090	9499	19559
Ogla	7	6274715	6282228	0.0548	0.00	0.1703	.	3	7513	9499	19780
Ogla	8	16216229	16223713	0.0627	0.00	0.1695	.	3	7484	8886	16540
Ogla	3	14711767	14711773	0.0541	0.00	0.1651	.	2	6	42221	51187
Ogla	3	14711767	14711773	0.0541	0.00	0.1651	.	2	6	42221	51187
Ogla	1	9918380	9929990	0.0518	0.00	0.1623	.	2	11610	11598	19537
Ogla	1	9918380	9929990	0.0518	0.00	0.1623	.	2	11610	11598	19537
Ogla	3	29703602	29708170	0.0517	0.00	0.1608	.	3	4568	43872	51187
Ogla	3	29703602	29708170	0.0517	0.00	0.1608	.	3	4568	43872	51187
Ogla	12	22922922	22922927	0.0420	0.00	0.1558	.	2	5	9499	19782
Ogla	3	22240985	22237636	0.0392	0.00	0.1529	.	2	-3349	9503	17842
Ogla	3	22240985	22237636	0.0392	0.00	0.1529	.	2	-3349	9503	17842
Ogla	2	14707019	14839841	0.0498	0.00	0.1528	.	4	132822	8976	13370
Ogla	2	14918693	14839841	0.0495	0.00	0.1528	.	3	-78852	9002	13370
Ogla	12	21521050	21521033	0.0387	0.00	0.1525	.	2	-17	9499	19536
Ogla	12	21521050	21521033	0.0387	0.00	0.1525	.	2	-17	9499	19536
Ogla	11	22016529	22016534	0.0367	0.00	0.1512	.	2	5	8974	19453
Ogla	11	22016529	22016534	0.0367	0.00	0.1512	.	2	5	8974	19453
Ogla	2	12729273	12732615	0.0380	0.00	0.1500	.	2	3342	42221	51194
Ogla	2	12729273	12732615	0.0380	0.00	0.1500	.	2	3342	42221	51194
Ogla	1	14647027	14650757	0.0421	0.00	0.1482	.	2	3730	9499	13245
Ogla	1	14647027	14650757	0.0421	0.00	0.1482	.	2	3730	9499	13245
Ogla	4	10123477	10127302	0.0423	0.00	0.1478	.	2	3825	9499	13228
Ogla	4	10123477	10127302	0.0423	0.00	0.1478	.	2	3825	9499	13228
Ogla	2	14095308	14099044	0.0418	0.00	0.1477	.	2	3736	15935	19622
Ogla	2	14095308	14099044	0.0418	0.00	0.1477	.	2	3736	15935	19622
Ogla	7	12241987	12245674	0.0417	0.00	0.1476	.	2	3687	9499	13256
Ogla	7	12241987	12245674	0.0417	0.00	0.1476	.	2	3687	9499	13256
Ogla	11	14126904	14239363	0.0440	0.00	0.1474	.	3	112459	9499	13377
Ogla	1	10205270	10394210	0.0460	0.00	0.1469	.	2	188940	8974	13030
Ogla	10	9331032	9376701	0.0440	0.00	0.1462	.	2	45669	9499	13377
Ogla	4	14485096	14704121	0.0439	0.00	0.1461	.	2	219025	9499	13370
Ogla	10	10184839	10323813	0.0442	0.00	0.1453	.	2	138974	8974	12872
Ogla	10	13378543	13433355	0.0426	0.00	0.1447	.	2	54812	9499	13256
Ogla	10	13378543	13433355	0.0426	0.00	0.1447	.	2	54812	9499	13256
Ogla	3	25241293	25250455	0.0422	0.00	0.1433	.	2	9162	9499	13225
Ogla	3	25241293	25250455	0.0422	0.00	0.1433	.	2	9162	9499	13225
Ogla	10	6969675	6969671	0.0397	0.00	0.1433	.	2	-4	9499	13030
Ogla	11	14236054	14239363	0.0373	0.00	0.1428	.	2	3309	9928	13267
Ogla	12	12950959	13009396	0.0444	0.00	0.1424	.	2	58437	9499	13412
Ogla	10	5646133	5497415	0.0440	0.00	0.1419	.	2	-148718	9499	13377
Ogla	11	9035021	9118585	0.0427	0.00	0.1412	.	2	83564	9499	13267
Ogla	12	14734956	14679063	0.0426	0.00	0.1412	.	2	-55893	9499	13256
Ogla	12	14734956	14679063	0.0426	0.00	0.1412	.	2	-55893	9499	13256
Ogla	2	25127711	25130878	0.0356	0.00	0.1406	.	2	3167	9500	13030
Ogla	2	25127711	25130878	0.0356	0.00	0.1406	.	2	3167	9500	13030
Ogla	1	10468230	10394210	0.0400	0.00	0.1406	.	2	-74020	9499	13030
Ogla	8	7960863	7969539	0.0321	0.00	0.1340	.	2	8676	9694	12526
Ogla	9	6204967	6263055	0.0321	0.00	0.1337	.	2	58088	9499	12330
